artists,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,ts_0,ts_1,ts_3,ts_4,ts_5,track_genre_encoded
Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 16, Valse allemande (Live in Japan, 2022)",-1.0971432930051082,-2.2280052291395678,0,0.10183770870493979,-1.5164191183749811,-1.375926915530103,1,-0.7203796041060905,1.5423702201048752,2.1634670361334356,-0.20854727148672286,0.33451699574252197,-0.4026915057271535,classical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Robert Schumann;Pavel Nersessian,"Faschingsschwank aus Wien, Op. 26: V. Finale (Live in Japan, 2022)",-1.0971432930051082,0.635655634183483,0,-0.9328196990129624,-1.540767731591058,-1.7239073928659117,1,-0.7999217065304374,1.5396989794227076,2.2673072474589775,-0.4465192183603706,-0.3967278804879677,-1.0365700148127106,classical,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Sergei Rachmaninoff;Talistrio,"Trio élégiaque No. 2 in D Minor, Op. 9: II. Quasi variazione. Andante",-1.0971432930051082,2.209167361137513,0,-1.604863529259637,-1.9341717536965282,-2.2362226066138784,1,-0.5905149470867487,1.4702467216863442,1.2533381251036855,-0.712391324522653,-1.5853897644030617,-1.2650092790916179,classical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 20, Pause (Live in Japan, 2022)",-1.0971432930051082,-2.2712323558725993,0,-0.7829394203248552,-1.0816224538021804,-1.080564145536501,1,-0.7252495287443158,1.515657813283197,2.328389724709296,-0.3849747493413237,1.8164547502309079,-0.7554703561891405,classical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 21, Marche des Davidsbündler contre les Philistins (Live in Japan, 2022)",-1.0971432930051082,0.054750014075413064,0,-0.5702061215417352,-1.3146734660132018,-1.2583018662680212,1,-0.45415705721643984,1.5396989794227076,2.0443562054953137,-0.5901229794048133,-0.6417727060332913,1.103914744532451,classical,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Robert Schumann;Pavel Nersessian,"Carnaval, Op. 9: No. 13, Estrella (Live in Japan, 2022)",-1.0971432930051082,-2.2712323558725993,0,-0.7490954864275405,-1.2242357597820592,-1.292105684066357,1,-0.5629187074701386,1.5370277387405398,2.2245495133837543,-0.46703404136671955,0.12447857384653009,0.07064148807806576,classical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
George Frideric Handel;London Early Opera;Bridget Cunningham,"Saul, HWV 53: Dead March",-1.0971432930051082,-0.27763215932669794,0,-1.6967256355523481,-2.0242964063291784,-2.2362226066138784,1,-0.6927833644894803,1.427506870771659,2.462771174659997,-0.5490933333921153,-1.4476979100490224,0.6311923060239822,classical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
George Frideric Handel;Boston Pops Orchestra;Arthur Fiedler,Messiah Hwv 56: Hallelujah (Part 2),-1.0971432930051082,0.5656959885099444,0,-0.3671425181578477,-0.9564010144052137,-0.2984875826274949,1,-0.8989435075076854,1.323328484167114,2.4719335462475454,-0.4424162537591008,-0.24503346467419596,-0.43966062894534885,classical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
George Frideric Handel;Howard Crook;The English Concert;Trevor Pinnock,"Messiah, HWV 56 / Pt. 1: III. ""Ev'ry Valley Shall Be Exalted""",-1.0971432930051082,0.10426900719241611,0,-0.2607758687662879,-1.8475602581136266,-2.2362226066138784,1,-0.8047916311686627,1.2592187077950863,-0.4844542906831464,0.0007039231780364644,-0.35783187643315456,-0.34450558594690517,classical,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
George Frideric Handel;The Cambridge Buskers,Solomon HWV 67 - Arr. The Cambridge Buskers: Arrival Of The Queen Of Sheba,-1.0971432930051082,-1.0830613959539068,0,0.6916891280581362,-1.436416532093586,-1.3100018229007702,1,-0.23176383207081697,1.35271213167096,1.595399997705471,-0.49165182897433823,1.6219747299568414,0.007967986866707282,classical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Priya Sisters,Lalitha Pancharatnam,0.3986163459490667,1.7686136201715057,0,0.6578451941608217,-0.7337851221439398,0.5362066876237166,1,-0.8210247132960803,1.1149717109580237,-0.4844583526678835,-0.6479747802827173,0.13225777465749275,-0.3300354254139367,classical,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Bombay Jayashri;Swetha Raj,Swapn Sunehere,0.3612223549752123,-1.4793118161603342,0,-1.285763581084957,-1.6729459176211896,-0.3426925751330107,0,-0.752845768360926,1.5103153319188614,-0.4844583526678835,-0.5860200148035435,-0.4434030853537437,-0.9647687119149437,classical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mahesh Raghvan;Rajani Shridhar,Alai Paayuthe (feat. Rajani Shridhar),0.32382836400135795,0.918757968696713,0,-0.7394257910283079,0.13580820700166185,0.44121948919490916,1,-0.5061029200241765,-0.6346909358618995,-0.4844583526678835,-0.20444430688545306,0.276172989660302,-1.1117598996074383,classical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jacob David,Nowesind,1.520436075164698,-1.2214894903491653,0,-1.111709063898768,-1.7348609626563563,-2.2362226066138784,1,-0.5320758514280449,1.2966160773454358,2.285631990634073,-0.6024318732086226,-0.49396789062500096,0.02161389774906313,classical,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Vedavathi Prabhakar;CHAYA DEVI,Godakunna Thelunu Chusi,0.3986163459490667,-2.046416830516194,0,-0.8844712220167988,-0.375512670535952,1.0857864041369296,1,-0.538569084279012,0.7463404968188643,-0.4844583526678835,0.28380848066565195,1.2913586954909286,2.6094830507875812,classical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
M. S. Subbulakshmi;Radha Viswanathan,Hanuman Chalisa,0.32382836400135795,2.209167361137513,0,0.09216801330570705,-0.6120420560635557,0.2517039676920227,1,-0.6359675770435183,1.4194931487251554,-0.4844583526678835,2.4132471087246725,0.5912306225042894,-0.3361104506165964,classical,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M. S. Subbulakshmi;Radha Viswanathan,Excerpts From Suprabhatam - Mssubbulakshmi,0.32382836400135795,-1.6626587017551924,0,0.8995875791416396,-0.9737928809881259,0.33537224070419297,1,1.9743120290452514,1.384767019856974,-0.4844583526678835,-0.516269616581957,0.8712818516989452,-0.5215360942394861,classical,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Rahul Deshpande,Dil Ki Tapish,0.32382836400135795,-0.685249439316801,0,0.203369510396883,0.2853782596147055,0.32527698290016516,1,-0.3145525509206474,0.318941987672013,-0.4844583526678835,-0.4095925369489425,0.1128097726300861,0.07152679325835275,classical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vasantrao Deshpande,Pratham Tula Vandito,0.3986163459490667,2.209167361137513,0,-1.2084060178910954,-0.5668232029479843,-0.3781789358986843,1,-0.7008999055531893,1.5129865726010292,-0.48244568504248553,-0.17162059007529473,0.85572345007702,-1.1421655533855746,classical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Pandit Jasraj;Aanandi Joshi,Kiti Sangaichay Mala,0.32382836400135795,1.6963327716956076,0,-0.3719773658574641,-0.5598664563148195,0.18424929054692768,1,-0.7463525355099588,0.8077790325087243,-0.4844583526678835,-0.652488041344114,-0.8790383307676525,-0.9397054169833678,classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M. S. Subbulakshmi,Pibare Ramarasam - Yamunakalyani - Adi,0.3986163459490667,-0.25980813538373126,0,-0.3139591934620679,-0.3894261638022816,0.06402394760805066,1,-0.6749269741493209,1.5423702201048752,2.233711884971302,0.6243545425710443,0.6028994237207335,-0.8961117687954381,classical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
T. R. Mahalingam,Senthamizh Thaenmozhiyal,0.3612223549752123,-0.25118451527557134,0,-0.5750409692413516,-0.7963958418424232,-0.11692590060656993,0,1.9743120290452514,1.5370277387405398,2.019923214595186,-0.2577828467019603,0.6184578253426587,-0.9587242144771218,classical,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ludovico Einaudi,Nuvole Bianche,1.632618048086261,2.1349134902796094,0,-1.6580468539554172,-1.8461689087869932,-2.2362226066138784,1,-0.3876014204940272,1.4515480369111693,2.233711884971302,-0.6717719749700819,-1.554272961159211,0.5749906909581705,classical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Bhimsen Joshi,Majhe Mahar Pandhari - Abhang 1977,0.2864343730275036,2.209167361137513,0,-0.2849501072643697,-0.29898845757113895,-0.1043833075773231,1,-0.7333660698080247,1.0829168227720098,-0.4844583526678835,1.0879895425145307,0.8946194541318333,-0.05620137482168821,classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M. S. Subbulakshmi,Vishnu Sahasranamam - Dhyanam,0.3612223549752123,2.209167361137513,0,0.7206982142558345,-1.130319680234334,0.004064234590188107,1,1.9743120290452514,1.2859311146167645,-0.4844583526678835,-0.47934293517052895,0.40452980304118596,-0.3885266228425596,classical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Rattan Mohan Sharma,Mahamrityunjay Mantra,0.32382836400135795,1.6254024412138095,0,-0.768434877226006,-1.213800639832312,0.5967782344478837,1,-0.7853119326157614,1.502301609872358,-0.4844583526678835,-0.6594630811662726,-0.5211950934633702,-0.5836600956837699,classical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Nithyasree Mahadevan,Om Nama Shivaya,0.3612223549752123,2.209167361137513,0,-1.3582862965792024,-1.3181518393297842,-0.17290869388345156,1,-0.7203796041060905,1.4141506673608197,-0.48424181528603105,0.3699707372923174,-0.09722864926590559,0.3074758876872813,classical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Mahesh Raghvan;Sharanya Srinivas,Thillana 2.0 - Dhanashree (feat. Sharanya Srinivas),0.3612223549752123,0.4382971243998366,0,1.0301284670312816,-0.07637256530986514,0.2492566324668038,0,-0.6181111867033589,0.3403119131293556,-0.4844583526678835,-0.3890777139425935,0.031128164114978346,-0.20630639452760643,classical,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Bombay Jayashri;Darbuka Siva,Hey Nijame,0.3612223549752123,0.9695008687458692,0,-0.9376545467125786,-0.4311666436012703,-0.27737931630998214,1,-0.5905149470867487,0.8024365511443886,-0.2853294768318443,-0.47523997056925915,-1.4640342317520443,-0.49574013295181013,classical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Soolamangalam Sisters,Azhagellam Murugane,0.3612223549752123,-0.23673678631785483,0,-0.048042569983167645,0.16363519353432113,0.39456716146417437,0,-0.7739487751265689,0.9733959548031293,-0.3210627260232808,-0.7862446873455092,1.4858387157649948,1.2008098701266314,classical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sirkazhi Govindarajan,Vettri Venduma,0.3986163459490667,-0.6305956642430633,0,0.14535133800148656,-1.0190117341036973,-1.3263683772194212,1,1.5798481333490009,1.5290140166940362,2.2123330179336906,0.9607976398751671,1.8903571579350533,-0.12861323301620478,classical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Sirkazhi Govindarajan,Ganapathiye Varuvaai Revival,0.32382836400135795,-0.048100371912771375,0,-0.3332985842605331,0.42103481896141903,-0.15975426704790008,1,0.006862475202223645,-0.39160803378462766,-0.3290034480658222,-0.6992618377985895,1.1824498841374513,-0.3328439797789854,classical,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fabrizio Paterlini;Johannes Bornlöf,Soffia la notte,-1.0971432930051082,0.21112874347558516,0,-1.4936620321684608,-1.641640557771948,-2.2362226066138784,0,-0.5336991596407866,1.4702467216863442,2.1634670361334356,-0.635255590018781,-0.661220708060698,1.4115430307997965,classical,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Jóhann Jóhannsson;Joan La Barbara,"Heptapod B - From ""Arrival"" Soundtrack",-1.0971432930051082,0.22699732990626115,0,0.130846794902638,-0.5007341099329186,-1.0542552918653978,0,-0.38597811228128537,0.978738436167465,2.1726294077209833,-0.6812087935530026,-1.5289905585235823,0.3637690860476051,classical,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Jóhann Jóhannsson,"First Encounter - From ""Arrival"" Soundtrack",-1.0971432930051082,1.1760738502600945,0,-1.6822210924534988,-2.0335836630844533,-1.68153790177931,1,-0.7317427615952828,1.3580546130352957,2.4566629269349654,-0.6672587139086852,-1.6196182479712973,-1.7263143335508673,classical,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Franz Liszt;YUNDI,"Liebeslied (Widmung), S. 566",-1.0971432930051082,0.17441153551098915,0,-1.7934225895446751,-1.920606097761857,-2.0391547615644177,1,-0.559672091044655,1.531685257376204,2.2611989997339457,-0.6188437316137018,-1.5803332838759359,-1.3535092693554895,classical,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Luciano Pavarotti;National Philharmonic Orchestra;Kurt Herbert Adler,"Ave Maria, D. 839 (Arr. Gamley)",-1.0971432930051082,1.1591642395422996,0,-1.5468453568642409,-0.9077037879730601,-0.5701417926267897,1,-0.7138863712551234,1.408808185996484,-0.484185924819347,-0.6270496608162414,-1.287446373343192,-0.7405422791836098,classical,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Philharmonia Orchestra;Charles Dutoit,"Danse macabre, Op. 40",-1.0971432930051082,2.209167361137513,0,-0.9666636329102769,-1.3981544256111795,-1.6960689546790468,0,-0.6522006591709361,1.245862504384247,1.9496783657573198,-0.6270496608162414,-1.4056902256698243,-0.0501874051487034,classical,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Gabriel Fauré;Kun-Woo Paik,"Nocturne No. 6 in D flat, Op. 63",-1.0971432930051082,2.209167361137513,0,-1.0778651300014535,-1.8868658765910076,-2.2362226066138784,1,-0.6343442688307765,1.515657813283197,2.2092788940711747,-0.46703404136671955,-1.5877235246463504,-1.3843728396061876,classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Franz Liszt;Jorge Bolet,"Consolation No. 3, S. 172",-1.0971432930051082,0.40982370335755985,0,-0.8844712220167988,-2.022174598606063,-2.2362226066138784,1,-0.6749269741493209,1.502301609872358,2.4016886974096785,-0.5614022271959247,-1.43369534858929,0.4984575845105931,classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Franz Liszt;Daniel Barenboim,"Liebestraum No. 1 in A Flat Major, S. 541 No. 1: Notturno I: Hohe Liebe",-1.0971432930051082,2.209167361137513,0,-1.5033317275676936,-1.9181712364402492,-2.2362226066138784,1,-0.60999464563965,1.5290140166940362,2.3680933349220035,-0.6393585546200508,-1.5523281609564703,-1.3826938125401256,classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Franz Liszt;Una Bourne,"Isoldens Liebestod, S. 447 (After Wagner's WWV 90)",-1.0971432930051082,0.5296821753339422,0,-1.9529725636320152,-1.0537954672695213,-1.4684667787336918,1,-0.7041465219786728,1.4488767962290015,0.4989695310622488,0.27970551606438215,-1.3263423773980052,-2.053999361316441,classical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Claude Debussy;Jean-Rodolphe Kars,"Préludes / Book 1, L. 117: 8. La fille aux cheveux de lin",0.7725562556876104,-0.7808829947740132,0,-1.2035711701914789,-2.032470583623147,-2.2362226066138784,0,-0.6197344949161007,1.5423702201048752,2.0932221872955687,-0.8190684041556674,-0.8907071319840965,-1.2656503621532051,classical,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Franz Liszt;Nelson Freire,"Années de pèlerinage: 1e année: Suisse, S.160: 2. Au lac de Wallenstadt",-1.0971432930051082,-0.5792478446757164,0,-1.1793969316933972,-1.9821733054653654,-2.2362226066138784,1,-0.7577156929991512,1.515657813283197,2.291740238359105,-0.6500262625833522,-1.4889276743471247,-1.4750403011735207,classical,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Philip Glass;Daniel Hope;Chie Peters;Deutsches Kammerorchester Berlin;Rundfunkchor Berlin,Echorus,-1.0971432930051082,2.047129820663104,0,-1.2035711701914789,-1.9936519374100874,-2.2170454407475146,1,-0.5418157007044955,1.4141506673608197,0.9387633672645439,-0.5408874041895757,-1.5873345646058024,0.18539535610217528,classical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Antonín Dvořák;Emerson String Quartet,"String Quartet No. 12 In F Major, Op. 96, B.179 - ""American"": 4. Finale (Vivace ma non troppo)",-1.0971432930051082,1.537506228431129,0,-0.9183151559141135,-1.712947210761887,-1.725131060478521,1,-0.6862901316385133,1.427506870771659,2.1604129122709197,-0.669720492669447,-0.5950975011675156,-0.8991340175143493,classical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Gabriel Fauré;Kun-Woo Paik,"Trois Romances sans paroles, Op. 17: 3. Andante moderato",-1.0971432930051082,-0.5976908560326457,0,-1.048856043803755,-2.029131345239228,-2.2362226066138784,1,-0.687913439851255,1.531685257376204,2.3650392110594876,-0.5203725811832267,-1.2368815680719345,-1.4624628620604763,classical,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Franz Liszt;Daniil Trifonov,"3 Études de Concert, S. 144: No. 3 in D-Flat Major ""Un sospiro""",-1.0971432930051082,1.5952690084704513,0,-1.430809012073448,-1.851038631430209,-2.2362226066138784,1,-0.6619405084473867,1.5129865726010292,2.2947943622216207,-0.6668484174485583,-1.6005592059844387,-1.3675825689455705,classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Franz Liszt;Una Bourne,"Einzug der Gäste auf der Wartburg, S. 445/1a (After Wagner's WWV 70) [Abridged]",-1.0971432930051082,0.2803990622563019,0,-0.9086454605148807,-1.2868464794805425,-1.3803627106258123,1,-0.8080382475941462,1.5370277387405398,1.7511603146937837,0.51357449833676,0.37730260020281664,-0.7660024350580731,classical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Franz Liszt;Una Bourne,"Paraphrase de concert sur Rigoletto, S. 434 (After Giuseppe Verdi)",-1.0971432930051082,0.7622666961303659,0,-0.9231500036137296,-0.8868335480735656,-1.4643369005411346,1,-0.6765502823620626,1.4942878878258545,0.3462633379364519,0.3494559142859686,-0.6962271117100299,0.5226661020267196,classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Franz Liszt;Una Bourne,"Spinnerlied aus dem Fliegenden Holländer, S. 440 (After Wagner's WWV 63)",-1.0971432930051082,0.49610210812647454,0,-1.0778651300014535,-1.0816224538021804,-1.7606174212441945,1,-0.6619405084473867,1.4755892030506796,-0.381839790887348,-0.0772524042460896,-1.015174344959499,0.2680340155172494,classical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Gabriel Fauré;Cabin John Middle School Advanced Orchestra;Scott Herman,"Pavane in F-Sharp Minor, Op. 50 (Arr. B. Philips for Orchestra) [Live]",-1.0971432930051082,-0.039223529680717704,0,-1.7740831987462096,-1.5859865847066295,-2.2362226066138784,0,0.008485783414965238,0.9520260293457867,1.628995360193146,1.933200250376107,-0.9373823368498724,0.8872897252456509,classical,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Philip Glass;Víkingur Ólafsson,Glassworks: Opening,-1.0971432930051082,2.209167361137513,0,-2.2367781235994957,-2.024400757528676,-2.2362226066138784,1,-0.6684337412983538,1.5396989794227076,2.3100649815342007,-0.7665504572594141,-1.3508468599525374,2.6974259093431687,classical,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sergei Rachmaninoff;Marko Stuparevic,"Piano Sonata No. 2 in B-Flat Minor, Op. 36: II. Non allegro - Lento",-1.0971432930051082,2.209167361137513,0,-0.676572770933295,-1.8475602581136266,-1.8210360096167855,0,-0.6035014127886829,1.5423702201048752,2.328389724709296,-0.7152633997435417,-1.5628300820512697,-1.4858776576908284,classical,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Sergei Rachmaninoff;Yuja Wang,"Prelude in G Minor, Op. 23, No. 5 - Live at Philharmonie, Berlin / 2018",-1.0971432930051082,0.3775519504568766,0,-0.6814076186329114,-1.2938032261137073,-1.039112405159356,0,-0.7512224601481842,1.5370277387405398,2.2428742565588498,-0.6024318732086226,-1.0424015477978683,0.019080093267551848,classical,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Franz Liszt;Vladimir Horowitz,"Weihnachtsbaum Suite, S.186 - Transcription by Vladimir Horowitz: 10. Ehemals",-1.0971432930051082,0.4514646748423124,0,-0.6572333801348296,-1.9470417349678832,-2.2362226066138784,0,-0.5125961528751436,1.5236715353297006,1.989381975970027,-0.7341370369093828,-1.5783884836731952,0.38294052236554627,classical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Leonard Bernstein,West Side Story: XIII. Scherzo,-1.0971432930051082,-1.6161502383333708,0,-0.502518253747106,-1.9299977057166293,-2.2362226066138784,1,-0.40870442725967016,1.0481906939038284,1.1372814183280802,-0.6106378024111622,-1.1163039555020136,1.3435882262715528,classical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Ludwig van Beethoven;Paul Lewis,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",1.4830420841908436,1.5401228570446979,0,-1.6918907878527316,-2.0302792084337002,-2.2362226066138784,0,-0.6246044195543259,1.5423702201048752,2.2245495133837543,-0.3480480679298957,-1.1435311583403829,1.7349846992529596,classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ajoy Chakrabarty;Parveen Sultana,Aan Milo Sajna,0.24904038205364923,1.6401033922954198,0,-0.807113658822937,0.8593098568508023,0.7560079825386866,1,0.8655925197426213,1.0134645650356466,-0.4815172313882807,-0.17162059007529473,0.2256081843890447,-1.3931343081145457,classical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Manik Varma,Amrutahuni God,0.32382836400135795,1.595648841656292,0,-0.7104167048306096,-0.4868206166665889,0.309828179290971,0,-0.7836886244030196,1.4355205928181625,-0.48387501501014296,0.5299863567418392,0.34229619655348464,0.615073646189789,classical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Niladri Kumar,Dream (Raag Tilak Nat) [Radio Edit],0.24904038205364923,2.209167361137513,0,-1.2664241902864914,0.08711098056950811,-0.13405724718310205,1,-0.717132987680607,0.5299700015632708,2.346714467884392,-0.6229466962149716,0.4395362066905179,1.4354462706675484,classical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sikkil Gurucharan,Maargazhi Tingal,0.32382836400135795,-1.1006181298772078,0,0.8367345590466267,0.059283994036848836,0.08956800902127261,1,0.11887074188140577,0.527298760881103,-0.4844583526678835,-0.690235315675796,1.839792352663796,-0.7286364508969903,classical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M. Balamuralikrishna,Chinna Kannan,0.24904038205364923,0.9605255512434124,0,-0.7829394203248552,0.8488747369010551,0.419805305974244,0,0.45976546655717804,1.1844239686943872,1.5984541215679868,0.15251361342501857,0.5328866164220695,0.4393558317852202,classical,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
M. S. Subbulakshmi;Radha Viswanathan,Ganesha Pancharathnam,0.24904038205364923,1.0374488053240296,0,0.12117709950340526,-0.4902989899831713,0.22080636047363442,1,-0.5791517895975563,1.4061369453143162,-0.4844583526678835,-0.05263461663847084,1.2174562877867834,-0.15443972206871795,classical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Priya Sisters,Sri Venkatesa Suprabhatam - Language: Tamil,0.24904038205364923,2.209167361137513,0,0.15985588110033566,-1.0398819740031917,0.19067354551312718,1,-0.046706695818255026,1.040176971857325,-0.4844583526678835,-0.8416347094626513,1.41193630806085,-0.38874031719642216,classical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Soolamangalam Sisters,Kandha Sasti Kavasam,0.32382836400135795,2.209167361137513,0,0.40643311378077046,0.6471290845392756,-0.03861117339956596,1,-0.4281841258125714,0.9359985852527798,-0.48445487096668016,0.09917507360851126,1.6025267279294346,0.2564029371141673,classical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Sirkazhi Govindarajan,Nee Allaal Deivamillai Revival,0.24904038205364923,0.008100871695872702,0,-1.1552226931953153,-0.14941840495809536,-0.1282448260232072,1,-0.5515555499809461,1.232506300973408,-0.4827602598003246,0.4725448523240622,1.0852098740004181,2.1974498087760335,classical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Joep Beving,"Sinfonia (After Bach, BWV 248)",-1.0971432930051082,1.0487875293161615,0,-0.23660163026820602,-1.946693897636225,-2.2362226066138784,0,-0.8226480215088221,1.531685257376204,2.2703613713214934,-0.6623351563871616,-1.566330722416203,-1.0307697394935884,classical,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Nils Frahm;Johannes Bornlöf,Ambre,-1.0971432930051082,0.42030428570760736,0,-0.8167833542221697,-1.9480852469628578,-2.2362226066138784,1,-0.6457074263199689,1.5423702201048752,2.4077969451347103,-0.5655051917971945,0.12447857384653009,1.0096755344791324,classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Giacomo Puccini;Arioso Quartett Wien,Crisantemi,-1.0971432930051082,1.9265257502108124,0,-1.856275609639688,-1.6799026642543544,-1.3421230977317673,0,-0.6343442688307765,1.1336703957331986,2.065735072532925,-0.6024318732086226,-1.5157659171449458,-0.9138484001660174,classical,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Giuseppe Verdi;Vincenzo Ciliberti,Attila - Che più s'indugia,-1.0971432930051082,-1.7520601793854633,0,-1.0440211961041388,-0.9424875211388841,0.5496670313624203,1,-0.7642089258501183,1.3660683350817993,-0.48425983461681993,-0.2331650590943415,-0.8907071319840965,-0.5182390956370375,classical,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Felix Mendelssohn;Henrik Måwe,"Songs Without Words, Op. 62: No. 6, Allegretto grazioso in A Major ""Spring Song""",-1.0971432930051082,-0.5691892991988252,0,-1.7305695694496626,-1.4851137585257395,-1.3925993867519069,1,-0.7382359944462499,1.5236715353297006,2.303956733809169,-0.5655051917971945,-1.0190639453649804,-1.6759740493338529,classical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Dream Theater,Under a Glass Moon,-1.0971432930051082,2.209167361137513,0,-0.1350698285762623,0.9184422032327032,-0.026221538821895495,0,-0.5336991596407866,-1.1153644020498379,-0.18820833800383743,0.3658677726910476,0.5795618212878454,0.9742022717379736,classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
